	Viṣṇudharma Purāṇa	Upapurana			Samskrit	Purana/Upapurana	Devanagari	vishnudharma_purana
	Nāndī Purāṇa	Upapurana			Samskrit	Purana/Upapurana	Devanagari	nandi_purana
	Saura Purāṇa	Upapurana			Samskrit	Purana/Upapurana	Devanagari	saura_purana
	Kapila Purāṇa	Upapurana			Samskrit	Purana/Upapurana	Devanagari	kapila_purana
	Nīlamata Purāṇa	Upapurana			Samskrit	Purana/Upapurana	Devanagari	nilamata_purana
	Devī Bhāgavata Purāṇa	Upapurana			Samskrit	Purana/Upapurana	Devanagari	devibhagavata_purana
	Parāśaropa Purāṇa	Upapurana			Samskrit	Purana/Upapurana	Devanagari	parashara_purana
	Sāmba Purāṇa	Upapurana			Samskrit	Purana/Upapurana	Devanagari	samba_purana
	Śivadharma Purāṇa	Upapurana			Samskrit	Purana/Upapurana	Devanagari	Shivadharma_Purva_T0032
	Śivadharmottara Purāṇa	Upapurana			Samskrit	Purana/Upapurana	Devanagari	Shivadharmottara_T0075
	Vāruṇa Purāṇa	Upapurana			Samskrit	Purana/Upapurana	Devanagari	varuna_purana
	Vishnu: Achyutashtakam	Stotram			Samskrit	Purana/Stotram	Devanagari	acyutastakam
	Shiva: Lingashtakam	Stotram			Samskrit	Purana/Stotram	Devanagari	lingastakam
	Ganapati: Sankashtanashana Ganapati Stotram	Stotram			Samskrit	Purana/Stotram	Devanagari	sankastanashana_ganesha
	Surya: Suryamandalashtakam	Stotram			Samskrit	Purana/Stotram	Devanagari	suryamandalashtakam
	Devi: Mahalaksmyashtakam	Stotram			Samskrit	Purana/Stotram	Devanagari	mahalakshmyashtakam
	Vishnu Sahasranama	Stotram			Samskrit	Purana/Stotram	Devanagari	vishnu_sahasranama_stotram
	Shiva Sahasranama	Stotram			Samskrit	Purana/Stotram	Devanagari	shiva_sahasranama
	Ganapati Sahasranama	Stotram			Samskrit	Purana/Stotram	Devanagari	ganapati_sahasranama
	Surya Sahasranama	Stotram			Samskrit	Purana/Stotram	Devanagari	surya_sahasranama
	Lakshmi Sahasranama	Stotram			Samskrit	Purana/Stotram	Devanagari	lakshmi_sahasranama
	Vishnu Ashtottar Shatnamavalu Stotram	Stotram			Samskrit	Purana/Stotram	Devanagari	vishnu_ashtottarashatanamavali
	Rama Sahasranama	Stotram			Samskrit	Purana/Stotram	Devanagari	rama_sahasranama
	Guru Gita	Stotram			Samskrit	Purana/Stotram	Devanagari	guru_gita
	Durga Saptashati	Stotram			Samskrit	Purana/Stotram	Devanagari	durgasaptashati
	Ganga Sahasranama	Stotram			Samskrit	Purana/Stotram	Devanagari	ganga_sahasranama
	Ganga Ashtak Stotram	Stotram			Samskrit	Purana/Stotram	Devanagari	gangashtakam
	Gayatri Sahasranama	Stotram			Samskrit	Purana/Stotram	Devanagari	gayatri_sahasranama
	Gayatri Ashtak Stotram	Stotram			Samskrit	Purana/Stotram	Devanagari	gayatri_ashtakam
	Lalita Sahasranama	Stotram			Samskrit	Purana/Stotram	Devanagari	lalita_sahasranama
	Sarasvati Sahasranama	Stotram			Samskrit	Purana/Stotram	Devanagari	sarasvati_sahasranama
	Sarasvati Ashtak Stotram	Stotram			Samskrit	Purana/Stotram	Devanagari	sarasvati_ashtakam
	Durga Sahasranama	Stotram			Samskrit	Purana/Stotram	Devanagari	durga_sahasranama
	Durgashtakam	Stotram			Samskrit	Purana/Stotram	Devanagari	durgastakam
	Hanumat Stavan	Stotram			Samskrit	Purana/Stotram	Devanagari	hanumat_stavan
	Rama Raksha Stotram	Stotram			Samskrit	Purana/Stotram	Devanagari	rama_raksha_stotram
	Devi Kavach	Stotram			Samskrit	Purana/Stotram	Devanagari	devi_kavach
	Angirasa Smriti	Smriti			Samskrit	Smriti	Devanagari	01Angirasa_Smriti
	Vyasa Smriti	Smriti			Samskrit	Smriti	Devanagari	02Vyasa_Smriti
	Apastamba Smriti	Smriti			Samskrit	Smriti	Devanagari	03Apastamba_Smriti
	Daksha Smriti	Smriti			Samskrit	Smriti	Devanagari	04Daksha_Smriti
	Vishnu Smriti	Smriti			Samskrit	Smriti	Devanagari	05Vishnu_Smriti
	Yagyavalkya Smriti	Smriti			Samskrit	Smriti	Devanagari	06Yagyavalkya_Smriti
	Likhita Smriti	Smriti			Samskrit	Smriti	Devanagari	07Likhita_Smriti
	Smavarta Smriti	Smriti			Samskrit	Smriti	Devanagari	08Samvartta_Smriti
	Shankha Smriti	Smriti			Samskrit	Smriti	Devanagari	09Shankha_Smriti
	Brihaspati Smriti	Smriti			Samskrit	Smriti	Devanagari	10Brihaspati_Smriti
	Atri Smriti	Smriti			Samskrit	Smriti	Devanagari	11Atri_Smriti
	Katyayana Smriti	Smriti			Samskrit	Smriti	Devanagari	12Katyayana_Smriti
	Parashara Smriti	Smriti			Samskrit	Smriti	Devanagari	13Parashara_Smriti
	Manu Smriti	Smriti			Samskrit	Smriti	Devanagari	14Manu_Smriti
	Aushanasa Smriti	Smriti			Samskrit	Smriti	Devanagari	15Aushanasa_Smriti
	Harita Smriti	Smriti			Samskrit	Smriti	Devanagari	16Harita_Smriti
	Gautama Smriti	Smriti			Samskrit	Smriti	Devanagari	17Gautama_Smriti
	Yama Smrti	Smriti			Samskrit	Smriti	Devanagari	18Yama_Smriti
	Kashyapa Smriti	Upasmriti			Samskrit	Upasmriti	Devanagari	kashyapa_smriti
	Pulastya Smriti	Upasmriti			Samskrit	Upasmriti	Devanagari	pulastya_smriti
	Narada Smriti	Upasmriti			Samskrit	Upasmriti	Devanagari	narada_smriti
	Vishvamitra Smriti	Upasmriti			Samskrit	Upasmriti	Devanagari	vishvamitra_smirti
	Devala Smriti	Upasmriti			Samskrit	Upasmriti	Devanagari	devala_smriti
	Markandeya Smriti	Upasmriti			Samskrit	Upasmriti	Devanagari	markandeya_smriti
	Rishyashringa Smriti	Upasmriti			Samskrit	Upasmriti	Devanagari	rishyashringa_samhita
	Ashvalayana Smriti	Upasmriti			Samskrit	Upasmriti	Devanagari	ashvalayana_smriti
	Narayana Smriti	Upasmriti			Samskrit	Upasmriti	Devanagari	narayana_smriti
	Bharadvaja Smriti	Upasmriti			Samskrit	Upasmriti	Devanagari	bharadvaja_smriti
	Lohita Smriti	Upasmriti			Samskrit	Upasmriti	Devanagari	lohita_smriti
	Vyahgrapada Smriti	Upasmriti			Samskrit	Upasmriti	Devanagari	vyaghrapada_smriti
	Dalbhya Smriti	Upasmriti			Samskrit	Upasmriti	Devanagari	dalbhya_smriti
	Prajapati Smriti	Upasmriti			Samskrit	Upasmriti	Devanagari	prajapati_smirti
	Shatatapa Smriti	Upasmriti			Samskrit	Upasmriti	Devanagari	shatatapa_smriti
	Vadhula Smriti	Upasmriti			Samskrit	Upasmriti	Devanagari	Not Available Online
	Gobhila Smriti	Upasmriti			Samskrit	Upasmriti	Devanagari	Not Available Online
	Baudhayana Smriti	Upasmriti			Samskrit	Upasmriti	Devanagari	baudhayana_smriti
	Ramayana - Bala Kanda	Ramayana			Samskrit	Itihasa/Ramayana	Devanagari	ramayana1_bala
	Ramayana - Ayodhya Kanda	Ramayana			Samskrit	Itihasa/Ramayana	Devanagari	ramayana2_ayodhya
	Ramayana - Aranya Kanda	Ramayana			Samskrit	Itihasa/Ramayana	Devanagari	ramayana3_aranya
	Ramayana - Kishkindha Kanda	Ramayana			Samskrit	Itihasa/Ramayana	Devanagari	ramayana4_kishkindha
	Ramayana - Sundara Kanda	Ramayana			Samskrit	Itihasa/Ramayana	Devanagari	ramayana5_sundara
	Ramayana - Yuddha Kanda	Ramayana			Samskrit	Itihasa/Ramayana	Devanagari	ramayana6_yuddha
	Ramayana - Uttara Kanda	Ramayana			Samskrit	Itihasa/Ramayana	Devanagari	ramayana7_uttara
	Mahabharata - Adi Parva	Mahabharata			Samskrit	Itihasa/Mahabharata	Devanagari	mahabharata01_adi
	Mahabharata - Sabha Parva	Mahabharata			Samskrit	Itihasa/Mahabharata	Devanagari	mahabharata02_sabha
	Mahabharata - Aranyaka Parva	Mahabharata			Samskrit	Itihasa/Mahabharata	Devanagari	mahabharata03_aranyaka
	Mahabharata - Virata Parva	Mahabharata			Samskrit	Itihasa/Mahabharata	Devanagari	mahabharata04_virata
	Mahabharata - Udyoga Parva	Mahabharata			Samskrit	Itihasa/Mahabharata	Devanagari	mahabharata05_udyoga
	Mahabharata - Bhisma Parva	Mahabharata			Samskrit	Itihasa/Mahabharata	Devanagari	mahabharata06_bhishma
	Mahabharata - Drona parva	Mahabharata			Samskrit	Itihasa/Mahabharata	Devanagari	mahabharata07_drona
	Mahabharata - Karna Parva	Mahabharata			Samskrit	Itihasa/Mahabharata	Devanagari	mahabharata08_karna
	Mahabharata - Shalya Parva	Mahabharata			Samskrit	Itihasa/Mahabharata	Devanagari	mahabharata09_shalya
	Mahabharata - Sauptika Parva	Mahabharata			Samskrit	Itihasa/Mahabharata	Devanagari	mahabharata10_sauptika
	Mahabharata - Stri Parva	Mahabharata			Samskrit	Itihasa/Mahabharata	Devanagari	mahabharata11_stri
	Mahabharata - Shanti Parva	Mahabharata			Samskrit	Itihasa/Mahabharata	Devanagari	mahabharata12_shanti
	Mahabharata - Anushasana Parva	Mahabharata			Samskrit	Itihasa/Mahabharata	Devanagari	mahabharata13_anushasana
	Mahabharata - Ashwamedhika Parva	Mahabharata			Samskrit	Itihasa/Mahabharata	Devanagari	mahabharata14_ashvamedhika
	Mahabharata - Ashramavasa Parva	Mahabharata			Samskrit	Itihasa/Mahabharata	Devanagari	mahabharata15_ashramavasa
	Mahabharata - Mausala Parva	Mahabharata			Samskrit	Itihasa/Mahabharata	Devanagari	mahabharata16_mausala
	Mahabharata - Mahaprasthanika Parva	Mahabharata			Samskrit	Itihasa/Mahabharata	Devanagari	mahabharata17_mahaprasthanika
	Mahabharata - Swargarohana Parva	Mahabharata			Samskrit	Itihasa/Mahabharata	Devanagari	mahabharata18_svargarohana
	Bhagavad Gita	Bhagavad Gita			Samskrit	Itihasa/Mahabharata/Bhagavad Gita	Devanagari	bhagavad_gita_standard
	Rig Veda Pratishakhya	Rig Veda			Samskrit	Sruti/Veda/Rig Veda	Devanagari	rk_veda_pratishakhya 
	Shukla Yajur Veda Pratishakhya	Shukla Yajur Veda			Samskrit	Sruti/veda/Shukla Yajur Veda	Devanagari	shukla_yajur_veda_pratishakhya
	Atharva Veda Pratishakhya	Atharva Veda			Samskrit	Sruti/Veda/Atharva Veda	Devanagari	atharva_veda_pratishakhya
	Sama Veda Pratishakhya - Pushpa Sutram	Sama Veda			Samskrit	Sruti/veda/Sama Veda	Devanagari	sama_veda_pratishakhya
	Krishna Yajur Veda Pratishakhya - Taittiriya	Krishna Yajur Veda			Samskrit	Sruti/veda/Krishna Yajur Veda	Devanagari	taittiriya_pratishakhya
	Atharva Veda Pratishakhya - Chaturdhyayi	Atharva Veda			Samskrit	Sruti/Veda/Atharva Veda 	Devanagari	atharva_veda_pratishakhya_chaturadhyayi
