7620,RE39834,Sivaparaarthanityapujaaprayogah,Kriyaa-Prayoga,Na,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1WENDMlhtX1R6U2c/view?usp=drivesdk
7621,RE39835,Vaittiyam,Vaidya,Tamil,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1TEJWdzVva1VmVTg/view?usp=drivesdk
7622,RE39836,(a) Cntyaagamapatalah,Agama-Kriyaa,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1VDlwRU1Eb2lkdEE
7623,RE39836,(b) Vaatulaagamapatalah,Agama-Kriyaa,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1VDlwRU1Eb2lkdEE
7624,RE39836,(c) Kaaranaagamapatalah,Agama-Kriyaa,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1VDlwRU1Eb2lkdEE
7625,RE39836,(d) Sukshmaagamapatalah,Agama-Kriyaa,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1VDlwRU1Eb2lkdEE
7626,RE39836,(e) Kaamikaagamapatalah,Agama-Kriyaa,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1VDlwRU1Eb2lkdEE
7627,RE39836,(f) Bhimasamhitaapatalah,Agama-Kriyaa,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1VDlwRU1Eb2lkdEE
7628,RE39836,(g) Amsumaanaagamapatalah,Agama-Kriyaa,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1VDlwRU1Eb2lkdEE
7629,RE39836,(h) Upabhedakaaranaagamapatalah,Agama-Kriyaa,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1VDlwRU1Eb2lkdEE
7630,RE39836,(i) Svaayambhuvaagamapatalah,Agama-Kriyaa,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1VDlwRU1Eb2lkdEE
7631,RE39836,(j) Prodgitaagamapatalah,Agama-Kriyaa,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1VDlwRU1Eb2lkdEE
7632,RE39836,(k) Amsumanaagamapatalah,Agama-Kriyaa,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1VDlwRU1Eb2lkdEE
7633,RE39836,(l) Suprabhedaadyaagamapatalah,Agama-Kriyaa,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1VDlwRU1Eb2lkdEE
7634,RE39837,(a) Mahaasaastrutsavavidhih,Kriyaa-Prayoga,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1dU5MUWFidHo0OXc
7635,RE39837,(b) Sivasahasranaamaavalih etc.,Stotra,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1dU5MUWFidHo0OXc
7636,RE39838,(a) Antyeshtiprayogah,Kriyaa-Prayoga,Na,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1Qy1MbUdfeEdNYjA/view?usp=drivesdk
7637,RE39838,(b) Kriyaakramadyotikaa (Nityakarmaanishthaanavidhi and Suryapujaa),Paddhati,Na,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1Qy1MbUdfeEdNYjA/view?usp=drivesdk
7638,RE39838,(c) Umaashtottarasatanaamaavalih,Stotra,Na,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1Qy1MbUdfeEdNYjA/view?usp=drivesdk
7639,RE39838,(d) Sadadhvanyaasah etc.,Kriyaa-Prayoga,Na,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1Qy1MbUdfeEdNYjA/view?usp=drivesdk
7640,RE39838,Kaamikaagamah,Agama-Kriyaa,Na,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1Qy1MbUdfeEdNYjA/view?usp=drivesdk
7641,RE39840,Atmaarthapujaapaddhatih,Agama-Nibandha,Na,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1NU9mM002UHhNaGs/view?usp=drivesdk
7642,RE39841,Sivapujaaprayogah,Kriyaa-Prayoga,Manipravaalam,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1N3djS0lpVnYxQkE/view?usp=drivesdk
7643,RE39842,Nityaanushthaanaprayogah,Kriyaa-Prayoga,Manipravaalam,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1REVwMS1GVFIxNlk/view?usp=drivesdk
7644,RE39843,Guhapaddhatih,Kriyaa-Prayoga,Na,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1dUZaNGF4d3JZQTQ/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1cjFhU3E0am9YVUU/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1YVh5cGE4dTNtZHc/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1VVlCVy1IUDJXNjQ/view?usp=drivesdk
7645,RE39844,(a) Kaaranaagamapatalaah,Agama-Kriyaa,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1Y0VHcDhGanZhSVU
7646,RE39844,(b) Sandhaanaagamah (Santaana) Acaaryalakshanavidhipatalah,Agama-Kriyaa,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1Y0VHcDhGanZhSVU
7647,RE39844,(c) Bodhaayanaaparaprayogah etc.,Smrti-Prayoga,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1Y0VHcDhGanZhSVU
7648,RE39845,Saastrpratishthaa,Kriyaa-Prayoga,Na,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1QXYzdUxJLUgyTkE/view?usp=drivesdk
7649,RE39846,Saastrasamkocavidhih,Kriyaa-Prayoga,Na,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1ZmE2VTlXWHg0WVk/view?usp=drivesdk
7650,RE39847,Devataadhyaanaani,Dhyaana,Na,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1R0ZRU0djcXg3Z28/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1RkdXRWtLWU4tZ1k/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1MkdJNWtLNUdFQkE/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1WVBCMzB2ZW9VZW8/view?usp=drivesdk
7651,RE39848,(a) Kaaranaagamapatalah,Agama-Kriyaa,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1ZTR0VTEzSEh1NTg
7652,RE39848,(b) Bhimasamhitaapatalah,Agama-Kriyaa,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1ZTR0VTEzSEh1NTg
7653,RE39848,(c) Vaatulaagamapatalah,Agama-Kriyaa,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1ZTR0VTEzSEh1NTg
7654,RE39848,(d) Suprabhedaagamapatalah,Agama-Kriyaa,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1ZTR0VTEzSEh1NTg
7655,RE39848,(e) Kaamikaagamapatalah,Agama-Kriyaa,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1ZTR0VTEzSEh1NTg
7656,RE39848,(f) Amsumaanaagamapatalah,Agama-Kriyaa,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1ZTR0VTEzSEh1NTg
7657,RE39848,(g) Bhimakaaranaagamapatalah,Agama-Kriyaa,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1ZTR0VTEzSEh1NTg
7658,RE39848,(h) Upakaaranaagamapatalah,Agama-Kriyaa,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1ZTR0VTEzSEh1NTg
7659,RE39848,(i) Svaayambhuvaagamapatalah,Agama-Kriyaa,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1ZTR0VTEzSEh1NTg
7660,RE39848,(j) Uttarasvaayambhuvaagamapatalah,Agama-Kriyaa,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1ZTR0VTEzSEh1NTg
7661,RE39848,(k) Cntyaagamapatalah,Agama-Kriyaa,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1ZTR0VTEzSEh1NTg
7662,RE39848,(l) Candrajtaanaagamapatalaah,Agama-Kriyaa,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1ZTR0VTEzSEh1NTg
7663,RE39848,(m) Subhaashitaslokaah,Subhaashita,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1ZTR0VTEzSEh1NTg
7664,RE39849,(a) Kaaranaagamah,Agama-Kriyaa,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1cTlaZ0lHalZ2dk0
7665,RE39849,(b) Sukshmasaastram Adbhutasaantipraayascittapatalah,Agama-Kriyaa,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1cTlaZ0lHalZ2dk0
7666,RE39849,(c) Sukshmasaastram Nityapujaapraayascittapatalah,Agama-Kriyaa,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1cTlaZ0lHalZ2dk0
7667,RE39850,(a) Siddhaantasaaraavalivyaakhyaa,Agama-Nibandha,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1NkRfLWhKdUQxM0E
7668,RE39850,(b) Suprabhedaagamapatalah,Agama-Kriyaa,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1NkRfLWhKdUQxM0E
7669,RE39850,(c) Diptaagamapatalah,Agama-Kriyaa,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1NkRfLWhKdUQxM0E
7670,RE39850,(d) Kaamikaagamapatalah,Agama-Kriyaa,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1NkRfLWhKdUQxM0E
7671,RE39850,(e) Kaaranaagamapatalah,Agama-Kriyaa,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1NkRfLWhKdUQxM0E
7672,RE39850,(f) Viraadyaagamapatalah,Agama-Kriyaa,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1NkRfLWhKdUQxM0E
7673,RE39851,(a) Matangavrttih (Vidyaapaadah),Agama-Vidyaa,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1TWpxS05HQTIza3M
7674,RE39851,(b) Vyomavyaapistavalaghutikaa,Stotra,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1TWpxS05HQTIza3M
7675,RE39851,(c) Tattvaprakaasikaavrttih,Agama-Nibandha,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1TWpxS05HQTIza3M
7676,RE39851,(d) Tattvasamgrahavrttih,Agama-Nibandha,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1TWpxS05HQTIza3M
7677,RE39851,(e) Tattvatrayanirnayavrttih,Agama-Nibandha,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1TWpxS05HQTIza3M
7678,RE39851,(f) Ratnatrayavyaakhyaa,Agama-Nibandha,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1TWpxS05HQTIza3M
7679,RE39851,(g) Bhogakaarikaa,Agama-Nibandha,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1TWpxS05HQTIza3M
7680,RE39852,(a) Mahaanyaasah,Smrti-Prayoga,Na,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1STAzMF92UlFJc00/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1XzlSU2NvY2tPMEE/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1UzJsNEJYTGlyb2c/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1Zi04Xzd4d2x1Zzg/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1N2V6VzIxeVlVZVE/view?usp=drivesdk
7681,RE39852,(b) Rudram,Veda-Rudram,Na,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1STAzMF92UlFJc00/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1XzlSU2NvY2tPMEE/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1UzJsNEJYTGlyb2c/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1Zi04Xzd4d2x1Zzg/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1N2V6VzIxeVlVZVE/view?usp=drivesdk
7682,RE39852,(c) Camakam,Veda-Rudram,Na,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1STAzMF92UlFJc00/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1XzlSU2NvY2tPMEE/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1UzJsNEJYTGlyb2c/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1Zi04Xzd4d2x1Zzg/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1N2V6VzIxeVlVZVE/view?usp=drivesdk
7683,RE39852,(d) Purushasuktam,Veda,Na,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1STAzMF92UlFJc00/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1XzlSU2NvY2tPMEE/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1UzJsNEJYTGlyb2c/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1Zi04Xzd4d2x1Zzg/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1N2V6VzIxeVlVZVE/view?usp=drivesdk
7684,RE39852,(e) Patcasaantih etc.,Veda,Na,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1STAzMF92UlFJc00/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1XzlSU2NvY2tPMEE/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1UzJsNEJYTGlyb2c/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1Zi04Xzd4d2x1Zzg/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1N2V6VzIxeVlVZVE/view?usp=drivesdk
7685,RE39853,(a) Kaaranaagamah Niraajanavidhipatalah,Agama-Kriyaa,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1Zk05MHdXc1VPNTA
7686,RE39853,(b) Padavnyaasah (Manipravaalam),Agama-Kriyaa,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1Zk05MHdXc1VPNTA
7687,RE39853,(c) Kundalakshanam (Manipravaalam),Agama-Kriyaa,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1Zk05MHdXc1VPNTA
7688,RE39853,(d) Agnikaaryavidih,Agama-Kriyaa,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1Zk05MHdXc1VPNTA
7689,RE39853,(e) Svaayambhuvatantram Lngasthaapanavidhipatalah,Agama-Kriyaa,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1Zk05MHdXc1VPNTA
7690,RE39853,(f) Nissvaastottaratantram Jtaananirnaya Apaduddhaaranaadhyaayah,Agama-Kriyaa,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1Zk05MHdXc1VPNTA
7691,RE39853,(g) Vaatulatantram Mahaamukhaakhya pushyotsavavidhipatala,Agama-Kriyaa,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1Zk05MHdXc1VPNTA
7692,RE39853,(h) Svaayambhuva Sutrasamgrahah Patcagavyavidhih,Paddhati,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1Zk05MHdXc1VPNTA
7693,RE39853,(i) Varunapaddhatih (Dikshaa and Pratishthaa),Tantra-Kriyaa,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1Zk05MHdXc1VPNTA
7694,RE39853,(j) Bhairavatantrah Kshetrapaalaarcanaa, Paraaparotsavavidhipatala,Agama-Kriyaa,Na,https://drive.google.com/drive/folders/0B5lUd4gvroY1Zk05MHdXc1VPNTA
7695,RE39853,(l) Purvasaahasraagamah Pratishthaatantram Saastusaantividhipatala ?,Agama-Kriyaa,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1Zk05MHdXc1VPNTA
7696,RE39853,(m) Sahasratantram Kriyaapaade Adibhogotsavavidhipatalah,Na,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1Zk05MHdXc1VPNTA
7697,RE39853,(o) Kundalakshanavidhipatala,Na,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1Zk05MHdXc1VPNTA
7698,RE39853,(p) Gauripratishthaa (nc.),Na,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1Zk05MHdXc1VPNTA
7699,RE39854,Guhapaddhatih,Kriyaa-Prayoga,Na,Palm-leaf,https://drive.google.com/drive/folders/0B5lUd4gvroY1R0RqNVB4TzFiZlU
7700,RE39855,Saucavidhi, Sakalaagamasamgrahavacanaani,Kriyaa-Prayoga,Na,https://drive.google.com/drive/folders/0B5lUd4gvroY1RWxzcl9BM1FVS28
7701,RE39856,Cidambaramaahaatmyam,Sthalapuraana,Na,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1Znp3Q2ZCMDVBT0k/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1Vk9sc1BPWXAtQTQ/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1emxZa19QUS1MOE0/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1elowdG9rSDlxODg/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1X19lU1pWOUJ6SG8/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1V01JSFVxNVFVLVk/view?usp=drivesdk
7702,RE39857,Kaamikaagamah Pratishthaatantre Kriyaapaade Mantapujaavidhipatalaah,Agama-Kriyaa,Na,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1X2pGNGJJRXpVcVU/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1eDJ4SXJGbWFaVjA/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1YVFoM0c0NzZIUnc/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1cEVOLXpaLUpyRDQ/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1c0ZrakFVc2F2bTA/view?usp=drivesdk
7703,RE39858,(a) Amsumattantram Agnikaaryavidhih, Ashtabandhanavidhih etc.,Agama-Kriyaa,Na,https://drive.google.com/file/d/0B5lUd4gvroY1cUVCWXJZbGRVb0k/view?usp=drivesdk
7704,RE39859,Nirvacanagranthah,Vacana,Na,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1U3ZaZWsyeGFUSzA/view?usp=drivesdk
7705,RE39860,Tattuvakkattalai,Vedaanta-Tamil,Tamil,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1VTc1RnJiN0wwTkU/view?usp=drivesdk
7706,RE39861,Caturvetataatpariyacankirakam,Sivaadvaita-Tamil,Tamil,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1MEUwa3J0NER0LUE/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1RHFSS1FrOFRwMzA/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1NmlKNnlPQ2ducmc/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1ajZITmtJUWZWXzA/view?usp=drivesdk
7707,RE39862,(a) Sivayogaratnam,Saiva-Yoga,Tamil,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1LUM0Y0NGRlpLRzA/view?usp=drivesdk
7708,RE39862,(b) Svaayambhuvaagamah Jtaanapaade Pasu, Pati, Paasa patalaah,Agama-Vidyaa,https://drive.google.com/file/d/0B5lUd4gvroY1LUM0Y0NGRlpLRzA/view?usp=drivesdk
7709,RE39863,(a) Avaahanavidhih,Kriyaa-Prayoga,Tamil,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1cF9KVGRGdXp3VjQ/view?usp=drivesdk
7710,RE39863,(b) Praanapratishthaavidhih,Kriyaa-Prayoga,Tamil,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1cF9KVGRGdXp3VjQ/view?usp=drivesdk
7711,RE39863,(c) Golakanyaasah,Kriyaa-Prayoga,Tamil,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1cF9KVGRGdXp3VjQ/view?usp=drivesdk
7712,RE39863,(d) Patcikaranam Sankaraacaaryakrtam,Vedaanta-Advaita,Tamil,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1cF9KVGRGdXp3VjQ/view?usp=drivesdk
7713,RE39863,(e) Patcikaranavaartikam Suresvaracaaryakrtam,Vedaanta-Advaita,Tamil,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1cF9KVGRGdXp3VjQ/view?usp=drivesdk
7714,RE39863,(f) Devyashtottarasatanaamaavalih,Stotra,Tamil,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1cF9KVGRGdXp3VjQ/view?usp=drivesdk
7715,RE39864,(a) Dhvajasthaanalakshanam,Kriyaa-Prayoga,Tamil,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1VDE5M013MjhIRW8/view?usp=drivesdk
7716,RE39864,(b) Rudraprasnah,Veda-Rudram,Tamil,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1VDE5M013MjhIRW8/view?usp=drivesdk
7717,RE39865,(a) Vidyaavatimantrah,Mantra,Tamil,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1eUJnQWR5ckI2UEU/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1UnJ0OEZBcFNwOXM/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1N3JHMUZiZ0lhOVk/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1cXpCZ2FNWHI1c0k/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1bUFPeVk1b3JVNWc/view?usp=drivesdk
7718,RE39865,(b) Sivapujaavidhi,Kriyaa-Prayoga,Tamil,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1eUJnQWR5ckI2UEU/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1UnJ0OEZBcFNwOXM/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1N3JHMUZiZ0lhOVk/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1cXpCZ2FNWHI1c0k/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1bUFPeVk1b3JVNWc/view?usp=drivesdk
7719,RE39865,(c) Tirumularpucaaviti (Tamil),Pujaa-Tamil,Tamil,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1eUJnQWR5ckI2UEU/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1UnJ0OEZBcFNwOXM/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1N3JHMUZiZ0lhOVk/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1cXpCZ2FNWHI1c0k/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1bUFPeVk1b3JVNWc/view?usp=drivesdk
7720,RE39865,(d) Sivamantapapujaaprayogah,Kriyaa-Prayoga,Tamil,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1eUJnQWR5ckI2UEU/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1UnJ0OEZBcFNwOXM/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1N3JHMUZiZ0lhOVk/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1cXpCZ2FNWHI1c0k/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1bUFPeVk1b3JVNWc/view?usp=drivesdk
7721,RE39866,Arunakiripuraanam,Sthalapuraana,Tamil,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1cE03VnhxQldKRzg/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1S1gxelV4SldPbTA/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1V3Q0NW5iS2U1Q1k/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1enR0emIxU0ZkTWc/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1R1pNWWphcm9QRjg/view?usp=drivesdk
7722,RE39867,(a) Sukshmaagamah-Praayascittavidhipatalah,Agama-Kriyaa,Na,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1YmNTSk5NLW5SZU0/view?usp=drivesdk
7723,RE39867,(b) Ucchishtaganapatiyantravidhih, Mantravidhih,Mantra,Na,https://drive.google.com/file/d/0B5lUd4gvroY1YmNTSk5NLW5SZU0/view?usp=drivesdk
7724,RE39868,Caivaciraattaviti,Kriyaa-Prayoga,Tamil,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1RlU0OVk4SzBEVm8/view?usp=drivesdk
7725,RE39869,(a) Sivakavacam,Stotra,Na,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1eFBTb2hkR0owMFU/view?usp=drivesdk
7726,RE39869,(b) Sivaanandalahari,Stotra,Na,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1eFBTb2hkR0owMFU/view?usp=drivesdk
7727,RE39869,(c) Saundaryalahari,Stotra,Na,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1eFBTb2hkR0owMFU/view?usp=drivesdk
7728,RE39869,(d) Kushmaandahomah,Kriyaa-Prayoga,Na,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1eFBTb2hkR0owMFU/view?usp=drivesdk
7729,RE39869,(e) Simhaanuvaakah,Mantra,Na,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1eFBTb2hkR0owMFU/view?usp=drivesdk
7730,RE39869,(f) Mrtyutjayahomah,Kriyaa-Prayoga,Na,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1eFBTb2hkR0owMFU/view?usp=drivesdk
7731,RE39870,Misraagnimukhavidhih,Kriyaa-Prayoga,Na,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1MVFEN1QycGQ0MVk/view?usp=drivesdk
7732,RE39871,(a) Subrahmanyapratishthaavidhih,Kriyaa-Prayoga,Na,Palm-leaf,https://drive.google.com/file/d/0B5lUd4gvroY1dEowVEp1QW5VNnM/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1M09yQXU5WDBGenc/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1TXpWSWh5Y3NuVzA/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1NVpZa2RtYS1wNGM/view?usp=drivesdk;https://drive.google.com/file/d/0B5lUd4gvroY1N0tjbkpDaUxEZWM/view?usp=drivesdk
